step,max_du
18982,7.75228e-06
18983,7.75312e-06
18984,7.74922e-06
18985,7.74962e-06
18986,7.74502e-06
18987,7.74471e-06
18988,7.73942e-06
18989,7.73843e-06
18990,7.73246e-06
18991,7.73081e-06
18992,7.72507e-06
18993,7.7222e-06
18994,7.71639e-06
18995,7.7124e-06
18996,7.70646e-06
18997,7.70136e-06
18998,7.69532e-06
18999,7.68912e-06
19000,7.683e-06
19001,7.6757e-06
19002,7.66954e-06
19003,7.66116e-06
19004,7.65497e-06
19005,7.64552e-06
19006,7.63934e-06
19007,7.62883e-06
19008,7.62269e-06
19009,7.61159e-06
19010,7.60504e-06
19011,7.59355e-06
19012,7.58645e-06
19013,7.57552e-06
19014,7.56695e-06
19015,7.55665e-06
19016,7.54658e-06
19017,7.53694e-06
19018,7.52579e-06
19019,7.51642e-06
19020,7.50423e-06
19021,7.49514e-06
19022,7.48211e-06
19023,7.47313e-06
19024,7.45976e-06
19025,7.45043e-06
19026,7.43739e-06
19027,7.42709e-06
19028,7.41445e-06
19029,7.40314e-06
19030,7.39093e-06
19031,7.37863e-06
19032,7.36687e-06
19033,7.35359e-06
19034,7.34266e-06
19035,7.32888e-06
19036,7.31813e-06
19037,7.30493e-06
19038,7.29317e-06
19039,7.28058e-06
19040,7.26782e-06
19041,7.25587e-06
19042,7.24213e-06
19043,7.23083e-06
19044,7.21613e-06
19045,7.20549e-06
19046,7.19152e-06
19047,7.17991e-06
19048,7.16669e-06
19049,7.1541e-06
19050,7.14165e-06
19051,7.12812e-06
19052,7.11686e-06
19053,7.10371e-06
19054,7.09212e-06
19055,7.07986e-06
19056,7.06728e-06
19057,7.05594e-06
19058,7.04239e-06
19059,7.03198e-06
19060,7.01914e-06
19061,7.00801e-06
19062,6.99617e-06
19063,7.00112e-06
19064,7.00376e-06
19065,7.01104e-06
19066,7.01305e-06
19067,7.01967e-06
19068,7.02104e-06
19069,7.02711e-06
19070,7.02803e-06
19071,7.03358e-06
19072,7.03417e-06
19073,7.03872e-06
19074,7.0391e-06
19075,7.04251e-06
19076,7.04267e-06
19077,7.04496e-06
19078,7.04487e-06
19079,7.04604e-06
19080,7.046e-06
19081,7.04577e-06
19082,7.04582e-06
19083,7.04414e-06
19084,7.04425e-06
19085,7.04124e-06
19086,7.04129e-06
19087,7.03722e-06
19088,7.03695e-06
19089,7.03197e-06
19090,7.03122e-06
19091,7.02556e-06
19092,7.02412e-06
19093,7.01777e-06
19094,7.01565e-06
19095,7.00862e-06
19096,7.00582e-06
19097,6.99812e-06
19098,6.99464e-06
19099,6.98627e-06
19100,6.98213e-06
19101,6.97309e-06
19102,6.9683e-06
19103,6.95869e-06
19104,6.95334e-06
19105,6.94307e-06
19106,6.93708e-06
19107,6.92616e-06
19108,6.91952e-06
19109,6.90798e-06
19110,6.9007e-06
19111,6.88853e-06
19112,6.88063e-06
19113,6.86785e-06
19114,6.85934e-06
19115,6.84595e-06
19116,6.83684e-06
19117,6.82286e-06
19118,6.81316e-06
19119,6.79861e-06
19120,6.78834e-06
19121,6.77322e-06
19122,6.76239e-06
19123,6.74672e-06
19124,6.73534e-06
19125,6.71914e-06
19126,6.70722e-06
19127,6.6905e-06
19128,6.67807e-06
19129,6.66083e-06
19130,6.6479e-06
19131,6.63017e-06
19132,6.61675e-06
19133,6.60973e-06
19134,6.60846e-06
19135,6.60648e-06
19136,6.60475e-06
19137,6.60296e-06
19138,6.60081e-06
19139,6.59916e-06
19140,6.5966e-06
19141,6.59504e-06
19142,6.59211e-06
19143,6.59059e-06
19144,6.58732e-06
19145,6.58577e-06
19146,6.58219e-06
19147,6.58057e-06
19148,6.5767e-06
19149,6.57496e-06
19150,6.57082e-06
19151,6.56892e-06
19152,6.56454e-06
19153,6.56241e-06
19154,6.55783e-06
19155,6.55542e-06
19156,6.55065e-06
19157,6.54792e-06
19158,6.543e-06
19159,6.5399e-06
19160,6.53484e-06
19161,6.53132e-06
19162,6.52615e-06
19163,6.52216e-06
19164,6.51691e-06
19165,6.51241e-06
19166,6.50709e-06
19167,6.50203e-06
19168,6.49667e-06
19169,6.49102e-06
19170,6.48564e-06
19171,6.47934e-06
19172,6.47396e-06
19173,6.46699e-06
19174,6.46163e-06
19175,6.45393e-06
19176,6.44861e-06
19177,6.44016e-06
19178,6.43489e-06
19179,6.42643e-06
19180,6.42046e-06
19181,6.41208e-06
19182,6.40528e-06
19183,6.397e-06
19184,6.38936e-06
19185,6.38118e-06
19186,6.37266e-06
19187,6.36461e-06
19188,6.35518e-06
19189,6.34727e-06
19190,6.3369e-06
19191,6.32914e-06
19192,6.31839e-06
19193,6.31021e-06
19194,6.29963e-06
19195,6.29046e-06
19196,6.28006e-06
19197,6.26989e-06
19198,6.25968e-06
19199,6.24847e-06
19200,6.23846e-06
19201,6.22621e-06
19202,6.2164e-06
19203,6.20377e-06
19204,6.19348e-06
19205,6.18107e-06
19206,6.1697e-06
19207,6.15752e-06
19208,6.14505e-06
19209,6.13309e-06
19210,6.11951e-06
19211,6.10778e-06
19212,6.09412e-06
19213,6.08159e-06
19214,6.06794e-06
19215,6.0545e-06
19216,6.04088e-06
19217,6.02711e-06
19218,6.01292e-06
19219,5.9994e-06
19220,5.98476e-06
19221,5.9708e-06
19222,5.9557e-06
19223,5.94129e-06
19224,5.92574e-06
19225,5.91087e-06
19226,5.89528e-06
19227,5.87954e-06
19228,5.86419e-06
19229,5.84769e-06
19230,5.83219e-06
19231,5.81523e-06
19232,5.79927e-06
19233,5.78185e-06
19234,5.76543e-06
19235,5.74798e-06
19236,5.73069e-06
19237,5.71345e-06
19238,5.69508e-06
19239,5.67799e-06
19240,5.65917e-06
19241,5.64162e-06
19242,5.62234e-06
19243,5.60435e-06
19244,5.58493e-06
19245,5.56617e-06
19246,5.54692e-06
19247,5.52711e-06
19248,5.50802e-06
19249,5.48734e-06
19250,5.46822e-06
19251,5.4471e-06
19252,5.42755e-06
19253,5.40599e-06
19254,5.386e-06
19255,5.36455e-06
19256,5.34361e-06
19257,5.32227e-06
19258,5.30038e-06
19259,5.27914e-06
19260,5.25635e-06
19261,5.23518e-06
19262,5.21254e-06
19263,5.19043e-06
19264,5.16793e-06
19265,5.14497e-06
19266,5.12253e-06
19267,5.09877e-06
19268,5.07637e-06
19269,5.05184e-06
19270,5.02947e-06
19271,5.00421e-06
19272,4.98186e-06
19273,4.9564e-06
19274,4.93357e-06
19275,4.90812e-06
19276,4.88461e-06
19277,4.85917e-06
19278,4.83504e-06
19279,4.80958e-06
19280,4.78486e-06
19281,4.75939e-06
19282,4.73412e-06
19283,4.70862e-06
19284,4.68285e-06
19285,4.65731e-06
19286,4.63109e-06
19287,4.60549e-06
19288,4.57886e-06
19289,4.5532e-06
19290,4.52621e-06
19291,4.50048e-06
19292,4.47316e-06
19293,4.44737e-06
19294,4.41976e-06
19295,4.39389e-06
19296,4.36605e-06
19297,4.34009e-06
19298,4.31206e-06
19299,4.28601e-06
19300,4.25784e-06
19301,4.23169e-06
19302,4.20341e-06
19303,4.17717e-06
19304,4.14883e-06
19305,4.12249e-06
19306,4.09413e-06
19307,4.06768e-06
19308,4.03934e-06
19309,4.01279e-06
19310,3.98451e-06
19311,3.95786e-06
19312,3.92969e-06
19313,3.90293e-06
19314,3.87489e-06
19315,3.84804e-06
19316,3.82018e-06
19317,3.79323e-06
19318,3.77369e-06
19319,3.7992e-06
19320,3.82255e-06
19321,3.84889e-06
19322,3.87075e-06
19323,3.89787e-06
19324,3.91826e-06
19325,3.9461e-06
19326,3.96706e-06
19327,3.99354e-06
19328,4.01507e-06
19329,4.04016e-06
19330,4.06219e-06
19331,4.08593e-06
19332,4.1084e-06
19333,4.1308e-06
19334,4.15365e-06
19335,4.17476e-06
19336,4.19793e-06
19337,4.21777e-06
19338,4.24119e-06
19339,4.25979e-06
19340,4.28341e-06
19341,4.30082e-06
19342,4.32456e-06
19343,4.34148e-06
19344,4.36463e-06
19345,4.38142e-06
19346,4.40358e-06
19347,4.42017e-06
19348,4.4414e-06
19349,4.45774e-06
19350,4.47807e-06
19351,4.49415e-06
19352,4.51358e-06
19353,4.52944e-06
19354,4.5479e-06
19355,4.56349e-06
19356,4.58103e-06
19357,4.59631e-06
19358,4.61295e-06
19359,4.62787e-06
19360,4.64367e-06
19361,4.65818e-06
19362,4.67316e-06
19363,4.68723e-06
19364,4.70144e-06
19365,4.71503e-06
19366,4.72849e-06
19367,4.74156e-06
19368,4.75432e-06
19369,4.76683e-06
19370,4.78442e-06
19371,4.80138e-06
19372,4.81996e-06
19373,4.83581e-06
19374,4.85447e-06
19375,4.87021e-06
19376,4.8878e-06
19377,4.90361e-06
19378,4.92024e-06
19379,4.93581e-06
19380,4.95166e-06
19381,4.96686e-06
19382,4.98211e-06
19383,4.99714e-06
19384,5.01164e-06
19385,5.02623e-06
19386,5.04018e-06
19387,5.05413e-06
19388,5.06784e-06
19389,5.08128e-06
19390,5.09434e-06
19391,5.10732e-06
19392,5.12017e-06
19393,5.1322e-06
19394,5.14487e-06
19395,5.15619e-06
19396,5.16844e-06
19397,5.17931e-06
19398,5.19137e-06
19399,5.2013e-06
19400,5.21325e-06
19401,5.22219e-06
19402,5.23403e-06
19403,5.24256e-06
19404,5.25385e-06
19405,5.26219e-06
19406,5.27306e-06
19407,5.28134e-06
19408,5.29123e-06
19409,5.29947e-06
19410,5.30837e-06
19411,5.31659e-06
19412,5.3245e-06
19413,5.33269e-06
19414,5.34024e-06
19415,5.34808e-06
19416,5.35503e-06
19417,5.36287e-06
19418,5.36888e-06
19419,5.37672e-06
19420,5.38216e-06
19421,5.38965e-06
19422,5.39511e-06
19423,5.40169e-06
19424,5.40717e-06
19425,5.41306e-06
19426,5.41835e-06
19427,5.42401e-06
19428,5.42884e-06
19429,5.43414e-06
19430,5.43899e-06
19431,5.44347e-06
19432,5.44833e-06
19433,5.45202e-06
19434,5.45689e-06
19435,5.45984e-06
19436,5.4647e-06
19437,5.46745e-06
19438,5.47178e-06
19439,5.47454e-06
19440,5.47824e-06
19441,5.48091e-06
19442,5.4845e-06
19443,5.48661e-06
19444,5.49014e-06
19445,5.49178e-06
19446,5.49515e-06
19447,5.49668e-06
19448,5.49956e-06
19449,5.50104e-06
19450,5.50338e-06
19451,5.5048e-06
19452,5.50666e-06
19453,5.50801e-06
19454,5.50944e-06
19455,5.51067e-06
19456,5.51209e-06
19457,5.51282e-06
19458,5.51434e-06
19459,5.51448e-06
19460,5.51613e-06
19461,5.51578e-06
19462,5.51749e-06
19463,5.51689e-06
19464,5.51842e-06
19465,5.51766e-06
19466,5.51896e-06
19467,5.51827e-06
19468,5.51913e-06
19469,5.51867e-06
19470,5.51895e-06
19471,5.51874e-06
19472,5.51845e-06
19473,5.51849e-06
19474,5.51769e-06
19475,5.51794e-06
19476,5.51684e-06
19477,5.51712e-06
19478,5.51574e-06
19479,5.51604e-06
19480,5.51437e-06
19481,5.51472e-06
19482,5.513e-06
19483,5.51317e-06
19484,5.51175e-06
19485,5.5114e-06
19486,5.51028e-06
19487,5.50943e-06
19488,5.50862e-06
19489,5.50728e-06
19490,5.50676e-06
19491,5.50494e-06
19492,5.50471e-06
19493,5.50295e-06
19494,5.50249e-06
19495,5.50097e-06
19496,5.50009e-06
19497,5.49883e-06
19498,5.49752e-06
19499,5.49654e-06
19500,5.49479e-06
19501,5.49409e-06
19502,5.4919e-06
19503,5.49148e-06
19504,5.48884e-06
19505,5.48872e-06
19506,5.48631e-06
19507,5.4858e-06
19508,5.4837e-06
19509,5.48271e-06
19510,5.48093e-06
19511,5.47946e-06
19512,5.47799e-06
19513,5.47603e-06
19514,5.47487e-06
19515,5.47241e-06
19516,5.47156e-06
19517,5.4686e-06
19518,5.46805e-06
19519,5.46493e-06
19520,5.46433e-06
19521,5.46149e-06
19522,5.46038e-06
19523,5.45782e-06
19524,5.45619e-06
19525,5.45389e-06
19526,5.45174e-06
19527,5.44969e-06
19528,5.44702e-06
19529,5.4452e-06
19530,5.44203e-06
19531,5.44041e-06
19532,5.43714e-06
19533,5.43529e-06
19534,5.43194e-06
19535,5.42982e-06
19536,5.42642e-06
19537,5.42431e-06
19538,5.42054e-06
19539,5.41859e-06
19540,5.4143e-06
19541,5.41247e-06
19542,5.40766e-06
19543,5.40594e-06
19544,5.40097e-06
19545,5.39897e-06
19546,5.39405e-06
19547,5.39154e-06
19548,5.38664e-06
19549,5.38362e-06
19550,5.37872e-06
19551,5.37545e-06
19552,5.37027e-06
19553,5.3671e-06
19554,5.36125e-06
19555,5.35821e-06
19556,5.35213e-06
19557,5.34875e-06
19558,5.34257e-06
19559,5.33869e-06
19560,5.33238e-06
19561,5.328e-06
19562,5.32155e-06
19563,5.31689e-06
19564,5.31004e-06
19565,5.30558e-06
19566,5.29783e-06
19567,5.29357e-06
19568,5.28551e-06
19569,5.28085e-06
19570,5.27253e-06
19571,5.26738e-06
19572,5.25886e-06
19573,5.25315e-06
19574,5.24485e-06
19575,5.2388e-06
19576,5.23005e-06
19577,5.22368e-06
19578,5.21444e-06
19579,5.20773e-06
19580,5.19805e-06
19581,5.19092e-06
19582,5.18147e-06
19583,5.17323e-06
19584,5.16401e-06
19585,5.15535e-06
19586,5.14564e-06
19587,5.13655e-06
19588,5.12634e-06
19589,5.1168e-06
19590,5.10644e-06
19591,5.09608e-06
19592,5.08593e-06
19593,5.07465e-06
19594,5.06443e-06
19595,5.05263e-06
19596,5.04191e-06
19597,5.02958e-06
19598,5.01854e-06
19599,5.00548e-06
19600,4.99461e-06
19601,4.98035e-06
19602,4.96962e-06
19603,4.95477e-06
19604,4.94353e-06
19605,4.92863e-06
19606,4.91658e-06
19607,4.90158e-06
19608,4.88891e-06
19609,4.8734e-06
19610,4.86009e-06
19611,4.84456e-06
19612,4.83014e-06
19613,4.8147e-06
19614,4.79947e-06
19615,4.78366e-06
19616,4.76777e-06
19617,4.75196e-06
19618,4.73489e-06
19619,4.71913e-06
19620,4.701e-06
19621,4.68527e-06
19622,4.66628e-06
19623,4.65058e-06
19624,4.63124e-06
19625,4.61467e-06
19626,4.59588e-06
19627,4.57795e-06
19628,4.55931e-06
19629,4.54014e-06
19630,4.52198e-06
19631,4.50191e-06
19632,4.48349e-06
19633,4.46403e-06
19634,4.44377e-06
19635,4.42491e-06
19636,4.40469e-06
19637,4.38455e-06
19638,4.36503e-06
19639,4.34427e-06
19640,4.32413e-06
19641,4.30355e-06
19642,4.28288e-06
19643,4.2619e-06
19644,4.24178e-06
19645,4.22057e-06
19646,4.19948e-06
19647,4.18253e-06
19648,4.17025e-06
19649,4.15874e-06
19650,4.14771e-06
19651,4.13424e-06
19652,4.12448e-06
19653,4.11129e-06
19654,4.10055e-06
19655,4.08791e-06
19656,4.07589e-06
19657,4.06383e-06
19658,4.05052e-06
19659,4.03945e-06
19660,4.0251e-06
19661,4.01453e-06
19662,4.00075e-06
19663,3.98887e-06
19664,3.97568e-06
19665,3.96248e-06
19666,3.94989e-06
19667,3.93534e-06
19668,3.92337e-06
19669,3.90746e-06
19670,3.89613e-06
19671,3.8805e-06
19672,3.86839e-06
19673,3.85368e-06
19674,3.84019e-06
19675,3.82615e-06
19676,3.81126e-06
19677,3.79791e-06
19678,3.7816e-06
19679,3.76897e-06
19680,3.75122e-06
19681,3.73931e-06
19682,3.72206e-06
19683,3.70897e-06
19684,3.69249e-06
19685,3.67793e-06
19686,3.66226e-06
19687,3.64621e-06
19688,3.63145e-06
19689,3.61413e-06
19690,3.60041e-06
19691,3.58159e-06
19692,3.56875e-06
19693,3.55009e-06
19694,3.53647e-06
19695,3.54175e-06
19696,3.56583e-06
19697,3.58837e-06
19698,3.61224e-06
19699,3.63467e-06
19700,3.65833e-06
19701,3.68063e-06
19702,3.70408e-06
19703,3.7262e-06
19704,3.74945e-06
19705,3.77137e-06
19706,3.79443e-06
19707,3.81611e-06
19708,3.83898e-06
19709,3.8604e-06
19710,3.88308e-06
19711,3.90423e-06
19712,3.92672e-06
19713,3.94756e-06
19714,3.96988e-06
19715,3.99039e-06
19716,4.01254e-06
19717,4.03269e-06
19718,4.05469e-06
19719,4.07447e-06
19720,4.09631e-06
19721,4.11571e-06
19722,4.13741e-06
19723,4.15639e-06
19724,4.17796e-06
19725,4.19652e-06
19726,4.21796e-06
19727,4.23616e-06
19728,4.25741e-06
19729,4.27552e-06
19730,4.29631e-06
19731,4.31435e-06
19732,4.33466e-06
19733,4.35263e-06
19734,4.37245e-06
19735,4.39037e-06
19736,4.40969e-06
19737,4.42758e-06
19738,4.4465e-06
19739,4.46426e-06
19740,4.48314e-06
19741,4.50052e-06
19742,4.51925e-06
19743,4.53637e-06
19744,4.55484e-06
19745,4.5717e-06
19746,4.58992e-06
19747,4.60669e-06
19748,4.62449e-06
19749,4.64134e-06
19750,4.65857e-06
19751,4.67552e-06
19752,4.69216e-06
19753,4.70923e-06
19754,4.72527e-06
19755,4.74247e-06
19756,4.75805e-06
19757,4.77527e-06
19758,4.79063e-06
19759,4.80763e-06
19760,4.82277e-06
19761,4.83957e-06
19762,4.85492e-06
19763,4.87108e-06
19764,4.88668e-06
19765,4.90219e-06
19766,4.91806e-06
19767,4.93291e-06
19768,4.94905e-06
19769,4.9634e-06
19770,4.97967e-06
19771,4.99392e-06
19772,5.00993e-06
19773,5.02452e-06
19774,5.03985e-06
19775,5.05479e-06
19776,5.06997e-06
19777,5.08478e-06
19778,5.09976e-06
19779,5.11494e-06
19780,5.1292e-06
19781,5.14477e-06
19782,5.15854e-06
19783,5.17427e-06
19784,5.18845e-06
19785,5.20345e-06
19786,5.21805e-06
19787,5.23231e-06
19788,5.24732e-06
19789,5.26085e-06
19790,5.27628e-06
19791,5.28992e-06
19792,5.30491e-06
19793,5.31897e-06
19794,5.33321e-06
19795,5.3477e-06
19796,5.3612e-06
19797,5.3761e-06
19798,5.38913e-06
19799,5.40416e-06
19800,5.4176e-06
19801,5.43187e-06
19802,5.44571e-06
19803,5.45924e-06
19804,5.47346e-06
19805,5.48625e-06
19806,5.50084e-06
19807,5.51341e-06
19808,5.52784e-06
19809,5.54075e-06
19810,5.55444e-06
19811,5.56767e-06
19812,5.58065e-06
19813,5.59418e-06
19814,5.60645e-06
19815,5.62026e-06
19816,5.63212e-06
19817,5.64589e-06
19818,5.6582e-06
19819,5.67113e-06
19820,5.68376e-06
19821,5.696e-06
19822,5.70881e-06
19823,5.72037e-06
19824,5.73333e-06
19825,5.74422e-06
19826,5.7573e-06
19827,5.76792e-06
19828,5.78072e-06
19829,5.79141e-06
19830,5.80357e-06
19831,5.8143e-06
19832,5.82585e-06
19833,5.83659e-06
19834,5.84754e-06
19835,5.85826e-06
19836,5.86863e-06
19837,5.87931e-06
19838,5.88912e-06
19839,5.89972e-06
19840,5.90899e-06
19841,5.91949e-06
19842,5.92825e-06
19843,5.93862e-06
19844,5.94688e-06
19845,5.95708e-06
19846,5.96488e-06
19847,5.97489e-06
19848,5.98224e-06
19849,5.99204e-06
19850,5.99897e-06
19851,6.00852e-06
19852,6.01511e-06
19853,6.02434e-06
19854,6.03081e-06
19855,6.03949e-06
19856,6.04589e-06
19857,6.05398e-06
19858,6.06035e-06
19859,6.06808e-06
19860,6.0742e-06
19861,6.08157e-06
19862,6.08745e-06
19863,6.09442e-06
19864,6.10009e-06
19865,6.10665e-06
19866,6.11213e-06
19867,6.11827e-06
19868,6.12359e-06
19869,6.12928e-06
19870,6.13447e-06
19871,6.13969e-06
19872,6.14479e-06
19873,6.14952e-06
19874,6.15455e-06
19875,6.15879e-06
19876,6.16377e-06
19877,6.1675e-06
19878,6.17247e-06
19879,6.17567e-06
19880,6.18066e-06
19881,6.18332e-06
19882,6.18836e-06
19883,6.19111e-06
19884,6.19559e-06
19885,6.19845e-06
19886,6.20237e-06
19887,6.20543e-06
19888,6.20871e-06
19889,6.21249e-06
19890,6.21495e-06
19891,6.22032e-06
19892,6.23074e-06
19893,6.24518e-06
19894,6.2554e-06
19895,6.26962e-06
19896,6.27965e-06
19897,6.29383e-06
19898,6.30371e-06
19899,6.31764e-06
19900,6.32727e-06
19901,6.34094e-06
19902,6.35029e-06
19903,6.36367e-06
19904,6.37275e-06
19905,6.38583e-06
19906,6.39475e-06
19907,6.40736e-06
19908,6.41607e-06
19909,6.42824e-06
19910,6.43668e-06
19911,6.44844e-06
19912,6.45654e-06
19913,6.46792e-06
19914,6.47562e-06
19915,6.48664e-06
19916,6.49388e-06
19917,6.50458e-06
19918,6.51129e-06
19919,6.52169e-06
19920,6.52787e-06
19921,6.53795e-06
19922,6.54369e-06
19923,6.55332e-06
19924,6.5586e-06
19925,6.56776e-06
19926,6.57257e-06
19927,6.58125e-06
19928,6.58557e-06
19929,6.59375e-06
19930,6.59757e-06
19931,6.60523e-06
19932,6.60853e-06
19933,6.61566e-06
19934,6.61842e-06
19935,6.625e-06
19936,6.62721e-06
19937,6.63323e-06
19938,6.63488e-06
19939,6.64033e-06
19940,6.64147e-06
19941,6.64625e-06
19942,6.64731e-06
19943,6.65098e-06
19944,6.65197e-06
19945,6.65448e-06
19946,6.65542e-06
19947,6.65675e-06
19948,6.65764e-06
19949,6.65775e-06
19950,6.65861e-06
19951,6.65746e-06
19952,6.65829e-06
19953,6.65587e-06
19954,6.65668e-06
19955,6.65309e-06
19956,6.65376e-06
19957,6.6496e-06
19958,6.64967e-06
19959,6.6449e-06
19960,6.6443e-06
19961,6.63887e-06
19962,6.63759e-06
19963,6.63149e-06
19964,6.62954e-06
19965,6.62275e-06
19966,6.62012e-06
19967,6.61281e-06
19968,6.60934e-06
19969,6.60208e-06
19970,6.59718e-06
19971,6.58998e-06
19972,6.58366e-06
19973,6.57653e-06
19974,6.56876e-06
19975,6.56197e-06
19976,6.55249e-06
19977,6.54616e-06
19978,6.53537e-06
19979,6.52902e-06
19980,6.51789e-06
19981,6.52109e-06
19982,6.52521e-06
19983,6.52813e-06
19984,6.53246e-06
19985,6.5351e-06
19986,6.5396e-06
19987,6.54259e-06
19988,6.54664e-06
19989,6.55006e-06
19990,6.55355e-06
19991,6.55742e-06
19992,6.56041e-06
19993,6.56465e-06
19994,6.56728e-06
19995,6.57173e-06
19996,6.57447e-06
19997,6.57864e-06
19998,6.58189e-06
19999,6.58545e-06
20000,6.58912e-06
20001,6.59229e-06
20002,6.59616e-06
20003,6.5989e-06
20004,6.60302e-06
20005,6.60558e-06
20006,6.60991e-06
20007,6.61268e-06
20008,6.61655e-06
20009,6.61973e-06
20010,6.6229e-06
20011,6.62661e-06
20012,6.62892e-06
20013,6.63317e-06
20014,6.63526e-06
20015,6.63939e-06
20016,6.64199e-06
20017,6.64524e-06
20018,6.64836e-06
20019,6.65069e-06
20020,6.65433e-06
20021,6.65571e-06
20022,6.65987e-06
20023,6.66165e-06
20024,6.66495e-06
20025,6.66722e-06
20026,6.66955e-06
20027,6.67231e-06
20028,6.67363e-06
20029,6.67688e-06
20030,6.67752e-06
20031,6.6809e-06
20032,6.682e-06
20033,6.68434e-06
20034,6.6859e-06
20035,6.68718e-06
20036,6.6892e-06
20037,6.68938e-06
20038,6.69185e-06
20039,6.69145e-06
20040,6.69384e-06
20041,6.69387e-06
20042,6.69514e-06
20043,6.69559e-06
20044,6.69573e-06
20045,6.69659e-06
20046,6.69557e-06
20047,6.69684e-06
20048,6.69498e-06
20049,6.69632e-06
20050,6.69485e-06
20051,6.69501e-06
20052,6.69392e-06
20053,6.69288e-06
20054,6.69217e-06
20055,6.68991e-06
20056,6.68958e-06
20057,6.68608e-06
20058,6.68612e-06
20059,6.68281e-06
20060,6.68178e-06
20061,6.6791e-06
20062,6.67681e-06
20063,6.67449e-06
20064,6.67093e-06
20065,6.66895e-06
20066,6.66412e-06
20067,6.66246e-06
20068,6.6572e-06
20069,6.65501e-06
20070,6.65006e-06
20071,6.64658e-06
20072,6.64194e-06
20073,6.63716e-06
20074,6.63282e-06
20075,6.62674e-06
20076,6.62269e-06
20077,6.6153e-06
20078,6.61153e-06
20079,6.60387e-06
20080,6.59934e-06
20081,6.59195e-06
20082,6.58611e-06
20083,6.57897e-06
20084,6.57182e-06
20085,6.56493e-06
20086,6.55646e-06
20087,6.54982e-06
20088,6.54003e-06
20089,6.53362e-06
20090,6.52301e-06
20091,6.51632e-06
20092,6.50592e-06
20093,6.49793e-06
20094,6.48773e-06
20095,6.47843e-06
20096,6.46841e-06
20097,6.45781e-06
20098,6.44797e-06
20099,6.43608e-06
20100,6.4264e-06
20101,6.41323e-06
20102,6.40368e-06
20103,6.38968e-06
20104,6.37983e-06
20105,6.36598e-06
20106,6.35483e-06
20107,6.3412e-06
20108,6.32868e-06
20109,6.31525e-06
20110,6.30138e-06
20111,6.28812e-06
20112,6.27299e-06
20113,6.25981e-06
20114,6.24348e-06
20115,6.23032e-06
20116,6.21281e-06
20117,6.19965e-06
20118,6.18151e-06
20119,6.16779e-06
20120,6.14961e-06
20121,6.13475e-06
20122,6.11651e-06
20123,6.10054e-06
20124,6.08222e-06
20125,6.06515e-06
20126,6.04672e-06
20127,6.02859e-06
20128,6.01003e-06
20129,5.99085e-06
20130,5.97215e-06
20131,5.95196e-06
20132,5.93309e-06
20133,5.91192e-06
20134,5.89285e-06
20135,5.87072e-06
20136,5.85144e-06
20137,5.82839e-06
20138,5.80887e-06
20139,5.78493e-06
20140,5.76515e-06
20141,5.74036e-06
20142,5.72029e-06
20143,5.69486e-06
20144,5.67431e-06
20145,5.64845e-06
20146,5.62722e-06
20147,5.60102e-06
20148,5.57903e-06
20149,5.55248e-06
20150,5.52976e-06
20151,5.50284e-06
20152,5.47943e-06
20153,5.45212e-06
20154,5.42806e-06
20155,5.40034e-06
20156,5.37568e-06
20157,5.34752e-06
20158,5.32229e-06
20159,5.29369e-06
20160,5.26793e-06
20161,5.23887e-06
20162,5.21262e-06
20163,5.18309e-06
20164,5.15639e-06
20165,5.12637e-06
20166,5.09926e-06
20167,5.06875e-06
20168,5.04127e-06
20169,5.01025e-06
20170,4.98244e-06
20171,4.9509e-06
20172,4.92281e-06
20173,4.89074e-06
20174,4.86242e-06
20175,4.82981e-06
20176,4.80128e-06
20177,4.76851e-06
20178,4.73945e-06
20179,4.70679e-06
20180,4.677e-06
20181,4.64446e-06
20182,4.61406e-06
20183,4.58156e-06
20184,4.55055e-06
20185,4.51812e-06
20186,4.4865e-06
20187,4.4542e-06
20188,4.42196e-06
20189,4.38982e-06
20190,4.35696e-06
20191,4.32503e-06
20192,4.29156e-06
20193,4.25988e-06
20194,4.22579e-06
20195,4.1944e-06
20196,4.15971e-06
20197,4.12864e-06
20198,4.09363e-06
20199,4.06265e-06
20200,4.02807e-06
20201,3.99647e-06
20202,3.96236e-06
20203,3.93015e-06
20204,3.89687e-06
20205,3.86373e-06
20206,3.83137e-06
20207,3.79725e-06
20208,3.76586e-06
20209,3.73172e-06
20210,3.70037e-06
20211,3.66694e-06
20212,3.63497e-06
20213,3.64967e-06
20214,3.6754e-06
20215,3.69692e-06
20216,3.72253e-06
20217,3.74366e-06
20218,3.76913e-06
20219,3.78988e-06
20220,3.81516e-06
20221,3.83564e-06
20222,3.86062e-06
20223,3.88093e-06
20224,3.90547e-06
20225,3.92564e-06
20226,3.94969e-06
20227,3.96973e-06
20228,3.99327e-06
20229,4.01318e-06
20230,4.03617e-06
20231,4.05596e-06
20232,4.07838e-06
20233,4.09807e-06
20234,4.12006e-06
20235,4.13946e-06
20236,4.16102e-06
20237,4.18013e-06
20238,4.20122e-06
20239,4.22006e-06
20240,4.24065e-06
20241,4.25922e-06
20242,4.27928e-06
20243,4.29759e-06
20244,4.3171e-06
20245,4.33516e-06
20246,4.35408e-06
20247,4.37191e-06
20248,4.39021e-06
20249,4.40801e-06
20250,4.42548e-06
20251,4.44326e-06
20252,4.45986e-06
20253,4.47763e-06
20254,4.49334e-06
